ptl_cond,ntl_cond,chla_cond,turb_cond,anc_cond,salinity_cond,ptl,ntl,chla,st,region,lon_dd,lat_dd,lakename
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,276,1.42,MT,West,-115.03453880000001,48.02025253,Lower Thompson Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,572,2082,92.16,IA,North Central,-93.92037248,41.46950026,Badger Creek Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,78,1134,105.84,TX,South,-95.80076799,32.25404093,Mills Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,72,1004,61.09,FL,South,-84.54449705,30.43252366,J T Budd Pond
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,11,124,3.59,AR,South,-93.42662016,35.15138649,Spring Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,7,569,8.64,MI,North Central,-88.08997243,46.25503439,Lotto Lake
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,17,496,3.57,OR,West,-122.6008217,42.15139597,Emigrant Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,276,1.59,VT,Northeast,-71.95362413,44.76204445,Jobs Pond
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,197,2859,64.51,SD,North Central,-97.41707065,45.55715378,Nutleg East
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,53,401,20.43,AL,South,-86.4904329,32.35269226,R E 'Bob' Woodruff Reservoir
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,135,1804,84.96,LA,South,-91.70157522,32.71215655,Horseshoe Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,35,438,20.64,TX,South,-97.08741125,29.09294251,Musselman Cattle Company Lake Number 2
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,48,316,2.89,WY,West,-109.4410083,42.2494978,Big Sandy Reservoir
3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,170,3503,8.13,SD,North Central,-99.90500153,44.8372406,Cottonwood
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1,402,3.41,MD,South,-79.23033272,39.68531765,Lake Louise
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,169,5572,149.6,FL,South,-81.62199477,28.62097337,Lake Apopka
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,28,869,13.47,TX,South,-98.31569017,32.59300712,JAMES LAKE
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,613,3009,166.63,SD,North Central,-97.1167168,44.32794024,Brush Lake
1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,14,1820,13.44,SD,North Central,-99.10161914,45.89624924,Rath Lake
3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,21,211,6.15,WA,West,-122.7435687,45.89266323,Horseshoe
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,24,1117,15.22,SD,North Central,-96.47788918,44.70838784,Lake Cochrane
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,29,535,23.83,MO,North Central,-93.32597024,37.85925631,Pomme de Terre Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,112,1007,46.4,AL,South,-86.94775581,31.26784195,L Pond
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1,644,1.46,IN,North Central,-85.02364851,41.627105,Fox Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,21,295,3.74,RI,Northeast,-71.57318015,41.51134268,Yawgoo Pond
1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,65,5109,3.96,MT,West,-112.4310378,47.30587695,Bean Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3,334,1.39,MT,West,-114.7318229,48.671943,Bull Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,15,188,4.2,NV,West,-119.5263528,38.66086617,Topaz Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,20,366,14.96,AL,South,-87.35441691,33.45373979,Holt Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,15,294,1.66,WA,West,-124.0354961,46.41950629,Island Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,15,407,3.38,IN,North Central,-86.46070725,39.29388434,Lazy Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,9,300,2.79,AZ,West,-111.0896969,34.4202345,Knoll Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,33,634,20.52,IN,North Central,-86.40845658,41.29977616,Lake Latonka
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,9,256,1.13,WA,West,-117.3189991,48.15402125,Sacheen Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,11,140,0.7,WY,West,-110.6285367,44.3017541,Lewis Lake
3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,86,3591,30.08,DE,South,-75.50048849,38.96688176,McColley Pond
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,6,214,1.91,WA,West,-122.7843969,47.40930776,Lake Koeneman
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,21,350,1.62,WY,West,-106.7589307,44.18421481,Muddy Guard Reservoir Number 2
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,25,793,8.5,IN,North Central,-85.30057505,41.51785892,Tamarack Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,7,559,3.43,IN,North Central,-85.78969754,41.28362106,Big Chapman
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,9,329,6.54,ID,West,-116.5279847,48.18443003,Shepherd Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,31,388,3.57,UT,West,-111.3273337,41.5055322,Birch Creek Reservoir Number 2
3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,318,779,14.29,NE,North Central,-99.30406582,40.03137931,Harlan County Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,75,2311,68.88,DE,South,-75.54742044,38.64382658,Concord Pond
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,15,391,3.04,UT,West,-110.9481455,39.34812677,Huntington North Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,12,331,7.78,RI,Northeast,-71.45889451,41.70544844,Gorton Pond
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,54,439,4.84,AZ,West,-109.2028896,36.27424052,Tsaile Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,12,2076,1.42,WY,West,-105.7229345,41.24777405,Nine Mile Reservoir
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,35,366,24.32,RI,Northeast,-71.4790807,41.55977063,Belleville Pond
3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1697,25663,69.6,MT,West,-110.4842973,47.6347722,Lost Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,9,133,2.45,UT,West,-111.0606041,40.34377825,Currant Creek Reservoir
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,636,1674,4.64,OR,West,-119.5634013,42.06680514,Piute Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3,148,0.9,OR,West,-124.1790441,43.63164375,Lake Edna
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,283,765,4.59,NV,West,-116.2369826,41.80418482,Dry Creek Reservoir
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,16,314,3.69,UT,West,-113.0490711,37.43723737,Kolob Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,6,183,1.58,UT,West,-110.4849079,40.17547463,Starvation Reservoir
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,32,1238,1.83,NV,West,-115.2249025,37.56936135,Nesbitt Lake
3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,36,421,0.95,OR,West,-119.3927622,43.98862837,Officers Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,33,337,19.36,MS,South,-89.66897642,34.47617113,Graham Lake (Historical)
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,64,868,20.91,ID,West,-116.9701212,48.00821961,Blanchard Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,34,1101,38.02,IN,North Central,-86.05550077,40.07519519,Morse Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,259,3.54,WA,West,-122.5619208,47.13285576,American Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,56,1259,13.5,IN,North Central,-85.42886396,41.34688657,Barbara Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,33,580,41.9,LA,South,-91.220466,31.95537014,Lake Bruin
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,19,410,7.1,FL,South,-81.22725223,28.32320111,Lake Hinden
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,9,376,4.43,RI,Northeast,-71.79479768,41.37985994,Chapman Pond
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,41,1337,38.2,FL,South,-81.70713268,28.09210404,Lake Haines
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,66,1188,27.16,FL,South,-81.27307172,28.84218233,Lake Monroe
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,16,278,1.17,WY,West,-109.5249202,44.94116736,Little Bear Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,48,1113,25.12,NE,North Central,-100.7051997,40.36170146,Red Willow Reservoir
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,121,1240,4.43,IN,North Central,-85.24189644,39.07938034,Versailles Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,102,2286,29.46,UT,West,-109.1845335,40.72496185,Crouse Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,6,488,20.6,FL,South,-81.83272347,28.16663717,Clearwater Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,13,561,2.03,TX,South,-95.35917721,29.20565727,Bieri Lake Number 3
3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,72,423,1.33,OR,West,-118.6850367,44.30658171,Strawberry Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,7,169,2.43,UT,West,-110.9547924,40.68363702,Trail Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,75,733,41.76,TX,South,-96.71956089,32.8366626,White Rock Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,105,1672,25.88,TX,South,-100.1852787,35.8844838,Lake Marvin
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,12,388,5.16,IN,North Central,-86.49533079,39.54217646,Whippoorwill Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,8,216,9.07,WY,West,-104.1093535,43.82780189,L A K Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,36,369,4.75,NE,North Central,-103.61424,41.99075603,Alice Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,5,191,1.18,OR,West,-121.7665432,43.71378677,South Twin Lake
2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,121,359,11.37,NE,North Central,-98.90220683,41.29419937,Sherman Reservoir
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,16,1496,3.39,WA,West,-117.6889884,47.57068723,Medical Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,9,206,1.12,TX,South,-98.68391282,30.75592819,Llano City Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,36,1144,13.86,TX,South,-96.95936703,33.49584507,Garriott Property Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,21,713,6,IN,North Central,-85.70517583,41.27976472,Big Barbee Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,24,664,2.02,NV,West,-114.264347,37.90869352,Echo Canyon Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,11,235,2.41,MT,West,-112.4771506,47.67808029,Pishkun Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,36,339,6.82,ID,West,-112.689224,42.08566286,Stone Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,9:NO DATA,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,32,660,NA,TX,South,-97.41861663,31.90669248,Lake Whitney
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,31,751,24.32,LA,South,-92.74143447,31.29345058,Cotile Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,208,794,25.28,NE,North Central,-98.66083463,41.76461732,Ericson Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,107,738,37.6,AL,South,-85.7918613,34.14749294,Weiss Reservoir
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,16,640,3.06,WA,West,-120.164879,47.91880419,Wapato
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,76,487,3.94,MT,West,-111.9632243,46.93083483,Holter Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1,50,0.89,MT,West,-114.388,48.45509278,Whitefish Lake
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,577,1476,1.77,NV,West,-118.7179736,38.70359768,Walker Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,8,790,7.2,IN,North Central,-85.98525778,41.23224913,Crystal Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,15,324,1.98,IN,North Central,-87.11602237,38.21295517,Yellow Bank Lake
1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,13,693,12.64,TX,South,-101.3181565,32.23706223,Moss Creek Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,876,7684,136.66,ID,West,-111.6037333,44.02361323,Singleton Pond
3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,58,513,32.98,AL,South,-86.14384613,33.55680923,Logan Martin Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,347,5350,145,NE,North Central,-100.649942,42.45325719,Rat Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,29,1336,15.18,IN,North Central,-86.36950208,41.67863226,South Chain Lake
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,130,1440,16.64,TX,South,-98.7099336,33.9804795,Iowa Park Lake
2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,94,1543,44.93,TX,South,-97.25082795,33.8415669,L JONES PROPERTY LAKE
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,7,738,3.25,IN,North Central,-85.2868168,41.55099685,Blackman Lake
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,96,685,20.64,TX,South,-95.34226168,30.85367701,Livingston Reservoir
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,17,559,9.87,TX,South,-96.14918065,32.11659958,Old Kerens City Lake
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,46,455,14.64,ID,West,-116.4623588,44.96452667,Lost Valley Reservoir
2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,46,999,37.66,IN,North Central,-86.46356279,41.077101999999996,Bruce Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1,116,1.5,WA,West,-122.81678,48.66028929,Mountain Lake
1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,8,70,2.21,ID,West,-115.7987142,43.54942519,Arrowrock Reservoir
3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,237,2655,271.44,NE,North Central,-96.83981345,41.03691696,Wildwood Lake
